location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21025,2020-01-01,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,26.98,38.72,4.777778,2.17284,8.907407,0.0,,-2.04321,61.538524
US_KY_21025,2020-01-02,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,43.59,43.59,5.462963,1.617284,9.604938,0.0,,-1.271605,62.580925
US_KY_21025,2020-01-03,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,37.61,55.31,10.419753,5.407407,12.555556,9.398,,10.472222,98.583842
US_KY_21025,2020-01-04,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,25.72,42.87,8.493827,1.32716,12.728395,4.953,,7.407407,92.927908
US_KY_21025,2020-01-05,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,28.99,40.58,2.166667,-0.179012,9.364198,0.762,,-2.432099,71.693775
US_KY_21025,2020-01-06,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,22.89,39.62,3.753086,-1.216049,8.962963,0.0,,-2.740741,62.832462
US_KY_21025,2020-01-07,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,26.08,44.56,2.666667,-1.154321,8.401235,1.9685,,-2.234568,70.385069
US_KY_21025,2020-01-08,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,27.59,30.18,3.938272,-0.376543,9.030864,0.282222,,-4.740741,53.301008
US_KY_21025,2020-01-09,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,31.62,37.95,5.030864,-1.790123,15.222222,0.0,,-5.018519,49.025928
US_KY_21025,2020-01-10,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,29.62,34.11,13.209877,9.759259,17.518519,0.0,,3.395062,51.518252
US_KY_21025,2020-01-11,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,21.41,30.92,17.697531,14.179012,23.351852,0.0,,11.061728,65.322468
US_KY_21025,2020-01-12,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,31.69,43.1,10.407407,5.685185,16.87037,11.726333,,6.654321,77.789863
US_KY_21025,2020-01-13,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,31.65,51.54,7.314815,3.561728,13.092593,0.0,,4.925926,85.120285
US_KY_21025,2020-01-14,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,26.85,46.15,11.339506,7.191358,13.975309,2.6035,,10.407407,94.022954
US_KY_21025,2020-01-15,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,30.99,43.39,11.376543,6.592593,17.32716,0.550333,,10.802469,96.287568
US_KY_21025,2020-01-16,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,27.71,44.69,9.716049,3.54321,17.049383,0.53975,,4.098765,68.181374
US_KY_21025,2020-01-17,ChIJTTVIL_-WRIgR5b0D021Z9-M,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2,,,,,,,12929,6459,6470,1467,1429,1635,1523,1729,2031,1757,952,406,1846503,37.52,-83.32,1283,70.157143,,,39.94,37.22,-0.154321,-3.962963,5.320988,0.0,,-7.462963,58.21634
