location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51073,2020-01-01,ChIJKWf1QjqcsIkRmgAwRwfLZts,Q335121,geoId/51073,US,United States of America,VA,Virginia,51073,Gloucester County,US,USA,2,,,,,,,37295,18422,18873,4004,4245,4194,4379,4432,6202,5197,3098,1544,2534178,37.4,-76.52,746,77.7375,,,,,4.69,4.88,6.19,9.76,6.75,4.5,5.82,3.19,18.2,,11.82,,3.38,6.75,3.56,3.56,5.63,7.13,3.94,4.13,6.19,4.32,20.64,6.0,3.0,5.63,,3.75,9.19,37.72,,4.5,4.69,,3.75,5.82,7.728395,2.654321,12.524691,0.0,,-0.712963,57.086813
US_VA_51073,2020-01-02,ChIJKWf1QjqcsIkRmgAwRwfLZts,Q335121,geoId/51073,US,United States of America,VA,Virginia,51073,Gloucester County,US,USA,2,,,,,,,37295,18422,18873,4004,4245,4194,4379,4432,6202,5197,3098,1544,2534178,37.4,-76.52,746,77.7375,,,,,3.98,9.48,4.36,8.15,7.01,4.93,4.55,3.41,15.35,2.84,11.18,4.36,5.31,6.63,3.22,4.55,2.65,,5.69,5.31,2.84,8.91,27.3,4.74,3.41,7.01,3.98,3.41,4.17,40.19,6.25,7.96,6.07,4.55,3.41,3.41,8.092593,2.092593,15.08642,0.0,,0.462963,60.686148
US_VA_51073,2020-01-03,ChIJKWf1QjqcsIkRmgAwRwfLZts,Q335121,geoId/51073,US,United States of America,VA,Virginia,51073,Gloucester County,US,USA,2,,,,,,,37295,18422,18873,4004,4245,4194,4379,4432,6202,5197,3098,1544,2534178,37.4,-76.52,746,77.7375,,,,,,9.49,4.84,8.75,9.86,5.96,5.21,3.16,17.12,3.35,12.1,,3.72,7.63,7.63,4.47,2.6,,4.09,5.4,,6.88,24.75,5.96,3.91,6.33,5.21,4.65,5.77,40.57,4.84,5.4,6.51,4.47,3.91,4.47,10.858025,5.604938,14.592593,1.411111,,7.083333,76.776925
US_VA_51073,2020-01-04,ChIJKWf1QjqcsIkRmgAwRwfLZts,Q335121,geoId/51073,US,United States of America,VA,Virginia,51073,Gloucester County,US,USA,2,,,,,,,37295,18422,18873,4004,4245,4194,4379,4432,6202,5197,3098,1544,2534178,37.4,-76.52,746,77.7375,,,,,6.54,5.99,4.9,8.71,6.17,6.54,5.81,2.54,14.52,3.45,9.26,3.63,5.26,5.81,4.9,3.81,,4.72,3.63,5.63,3.27,5.63,22.87,6.35,3.09,4.9,,4.9,3.45,38.84,3.81,5.08,4.72,3.63,4.9,,14.339506,11.259259,16.617284,7.930444,,13.759259,93.894809
US_VA_51073,2020-01-05,ChIJKWf1QjqcsIkRmgAwRwfLZts,Q335121,geoId/51073,US,United States of America,VA,Virginia,51073,Gloucester County,US,USA,2,,,,,,,37295,18422,18873,4004,4245,4194,4379,4432,6202,5197,3098,1544,2534178,37.4,-76.52,746,77.7375,,,,,6.28,7.75,5.17,9.78,7.57,5.17,8.49,2.77,14.03,4.61,8.3,4.06,6.46,7.38,3.32,4.43,3.88,4.8,4.06,4.06,,5.35,21.41,7.01,3.51,8.12,,4.25,6.83,34.51,2.95,7.01,3.88,2.58,2.95,,8.018519,4.364198,14.820988,3.443111,,1.111111,62.176598
US_VA_51073,2020-01-06,ChIJKWf1QjqcsIkRmgAwRwfLZts,Q335121,geoId/51073,US,United States of America,VA,Virginia,51073,Gloucester County,US,USA,2,,,,,,,37295,18422,18873,4004,4245,4194,4379,4432,6202,5197,3098,1544,2534178,37.4,-76.52,746,77.7375,,,,,3.07,6.34,5.18,11.52,5.95,8.64,3.27,5.57,15.17,2.69,7.68,,3.84,10.18,4.03,6.15,4.42,4.8,4.8,4.22,2.88,6.53,30.34,10.18,3.84,6.72,3.65,4.42,6.91,41.29,4.99,3.84,7.68,4.8,3.84,,6.882716,2.092593,13.271605,0.169333,,-0.805556,60.237521
US_VA_51073,2020-01-07,ChIJKWf1QjqcsIkRmgAwRwfLZts,Q335121,geoId/51073,US,United States of America,VA,Virginia,51073,Gloucester County,US,USA,2,,,,,,,37295,18422,18873,4004,4245,4194,4379,4432,6202,5197,3098,1544,2534178,37.4,-76.52,746,77.7375,,,,,3.9,7.79,3.05,12.2,7.12,6.61,5.42,2.88,13.22,3.56,8.13,3.56,5.42,7.12,3.73,7.46,3.22,3.39,3.9,4.91,,8.47,22.71,4.75,3.9,5.42,3.73,3.73,7.29,40.67,3.39,5.25,3.39,2.54,4.24,2.88,5.432099,1.549383,11.364198,1.354667,,1.962963,84.888412
US_VA_51073,2020-01-08,ChIJKWf1QjqcsIkRmgAwRwfLZts,Q335121,geoId/51073,US,United States of America,VA,Virginia,51073,Gloucester County,US,USA,2,,,,,,,37295,18422,18873,4004,4245,4194,4379,4432,6202,5197,3098,1544,2534178,37.4,-76.52,746,77.7375,,,,,4.96,6.16,3.76,10.95,8.04,3.76,5.13,2.74,13.0,3.59,10.78,,2.74,8.21,3.08,4.11,4.96,4.96,4.11,4.79,3.25,6.5,23.6,6.84,2.91,4.11,2.74,7.18,5.47,36.26,3.93,9.06,4.96,2.91,,2.57,5.623457,0.993827,11.654321,1.524,,-2.064815,59.170653
US_VA_51073,2020-01-09,ChIJKWf1QjqcsIkRmgAwRwfLZts,Q335121,geoId/51073,US,United States of America,VA,Virginia,51073,Gloucester County,US,USA,2,,,,,,,37295,18422,18873,4004,4245,4194,4379,4432,6202,5197,3098,1544,2534178,37.4,-76.52,746,77.7375,,,,,3.8,7.08,3.97,9.33,6.22,6.22,5.01,,13.65,3.11,8.12,3.8,6.22,6.91,3.97,5.18,4.66,3.63,5.18,4.32,2.76,8.12,25.91,2.59,2.94,6.91,4.49,4.32,3.63,40.59,3.8,7.43,3.8,4.66,3.8,,2.734568,-0.777778,9.049383,0.0,,-5.009259,59.433215
US_VA_51073,2020-01-10,ChIJKWf1QjqcsIkRmgAwRwfLZts,Q335121,geoId/51073,US,United States of America,VA,Virginia,51073,Gloucester County,US,USA,2,,,,,,,37295,18422,18873,4004,4245,4194,4379,4432,6202,5197,3098,1544,2534178,37.4,-76.52,746,77.7375,,,,,3.98,5.43,,12.13,6.16,6.7,4.71,4.34,14.12,,9.23,3.08,4.71,6.7,5.79,3.08,4.16,4.71,,3.98,3.98,8.87,22.99,4.89,3.26,5.61,4.34,3.62,2.9,40.91,3.8,8.69,3.8,,5.07,3.26,9.024691,1.506173,18.82716,0.0,,3.962963,72.782882
US_VA_51073,2020-01-11,ChIJKWf1QjqcsIkRmgAwRwfLZts,Q335121,geoId/51073,US,United States of America,VA,Virginia,51073,Gloucester County,US,USA,2,,,,,,,37295,18422,18873,4004,4245,4194,4379,4432,6202,5197,3098,1544,2534178,37.4,-76.52,746,77.7375,,,,,5.24,8.54,,8.35,6.99,5.24,4.27,,14.95,,6.99,5.24,3.88,8.54,4.27,4.86,3.5,,,3.69,,6.02,19.81,4.47,2.91,6.6,3.5,,4.47,34.18,3.11,9.52,4.47,3.5,3.88,3.5,16.580247,13.203704,21.876543,0.0,,12.194444,72.51608
US_VA_51073,2020-01-12,ChIJKWf1QjqcsIkRmgAwRwfLZts,Q335121,geoId/51073,US,United States of America,VA,Virginia,51073,Gloucester County,US,USA,2,,,,,,,37295,18422,18873,4004,4245,4194,4379,4432,6202,5197,3098,1544,2534178,37.4,-76.52,746,77.7375,,,,,4.25,8.68,5.91,9.23,8.49,9.78,4.98,5.72,10.89,3.14,6.46,,5.54,7.38,2.58,4.06,4.25,2.95,3.88,4.98,,5.17,24.55,7.57,3.51,4.8,3.88,4.98,2.95,40.06,5.35,6.64,4.06,5.17,2.77,,19.481481,13.734568,21.41358,0.338667,,14.175926,69.345011
