location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anaphylaxis,search_trends_anemia,search_trends_angina_pectoris,search_trends_anxiety,search_trends_arthritis,search_trends_asperger_syndrome,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bacterial_vaginosis,search_trends_bleeding,search_trends_bloating,search_trends_boil,search_trends_bone_fracture,search_trends_bradycardia,search_trends_breakthrough_bleeding,search_trends_breast_pain,search_trends_bronchitis,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_canker_sore,search_trends_carpal_tunnel_syndrome,search_trends_chest_pain,search_trends_chronic_pain,search_trends_cirrhosis,search_trends_colitis,search_trends_common_cold,search_trends_compulsive_behavior,search_trends_conjunctivitis,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dandruff,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_dry_eye_syndrome,search_trends_dysmenorrhea,search_trends_ear_pain,search_trends_edema,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_erythema,search_trends_fasciculation,search_trends_fatigue,search_trends_fever,search_trends_fibromyalgia,search_trends_flatulence,search_trends_food_craving,search_trends_food_intolerance,search_trends_frequent_urination,search_trends_gastroesophageal_reflux_disease,search_trends_generalized_anxiety_disorder,search_trends_genital_wart,search_trends_gout,search_trends_hair_loss,search_trends_halitosis,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hemorrhoids,search_trends_hepatitis,search_trends_hiccup,search_trends_hip_pain,search_trends_hives,search_trends_hot_flash,search_trends_hypercholesterolemia,search_trends_hyperglycemia,search_trends_hyperhidrosis,search_trends_hyperkalemia,search_trends_hyperpigmentation,search_trends_hypertension,search_trends_hyperthyroidism,search_trends_hypoglycemia,search_trends_hypogonadism,search_trends_hypokalemia,search_trends_hypotension,search_trends_hypothyroidism,search_trends_implantation_bleeding,search_trends_indigestion,search_trends_infection,search_trends_inflammation,search_trends_inflammatory_bowel_disease,search_trends_ingrown_hair,search_trends_insomnia,search_trends_iron_deficiency,search_trends_itch,search_trends_jaundice,search_trends_kidney_failure,search_trends_kidney_stone,search_trends_knee_pain,search_trends_lactose_intolerance,search_trends_lesion,search_trends_lightheadedness,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_manic_disorder,search_trends_menorrhagia,search_trends_migraine,search_trends_mood_disorder,search_trends_morning_sickness,search_trends_mouth_ulcer,search_trends_myalgia,search_trends_myocardial_infarction,search_trends_nasal_congestion,search_trends_nausea,search_trends_neck_pain,search_trends_nosebleed,search_trends_obesity,search_trends_oral_candidiasis,search_trends_osteoporosis,search_trends_otitis,search_trends_otitis_media,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_pelvic_inflammatory_disease,search_trends_periodontal_disease,search_trends_periorbital_puffiness,search_trends_peripheral_neuropathy,search_trends_perspiration,search_trends_phlegm,search_trends_pneumonia,search_trends_podalgia,search_trends_poor_posture,search_trends_prediabetes,search_trends_psychosis,search_trends_pus,search_trends_pyelonephritis,search_trends_restless_legs_syndrome,search_trends_scar,search_trends_sciatica,search_trends_sexual_dysfunction,search_trends_sharp_pain,search_trends_shortness_of_breath,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_tag,search_trends_skin_ulcer,search_trends_sleep_apnea,search_trends_sleep_disorder,search_trends_snoring,search_trends_sore_throat,search_trends_stretch_marks,search_trends_stroke,search_trends_swelling,search_trends_swollen_feet,search_trends_swollen_lymph_nodes,search_trends_syncope,search_trends_tachycardia,search_trends_tinnitus,search_trends_tonsillitis,search_trends_toothache,search_trends_tremor,search_trends_tumor,search_trends_type_2_diabetes,search_trends_underweight,search_trends_urinary_incontinence,search_trends_urinary_tract_infection,search_trends_uterine_contraction,search_trends_vaginal_bleeding,search_trends_vaginal_discharge,search_trends_vaginitis,search_trends_varicose_veins,search_trends_vertigo,search_trends_vomiting,search_trends_wart,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18163,2020-01-01,ChIJVZnHOE_UcYgRPAFx3I2TglY,Q505333,geoId/18163,US,United States of America,IN,Indiana,18163,Vanderburgh County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180954,87669,93285,21901,22406,26455,23434,20239,24384,22215,11890,8030,1804400,38.02,-87.58,611,75.386957,,,,,,,2.84,5.18,7.94,6.67,10.04,,1.23,0.58,7.45,5.02,0.58,1.69,2.47,1.36,5.97,1.52,4.65,2.26,0.99,2.67,0.66,,1.03,1.23,1.6,1.6,3.83,0.7,0.7,1.4,1.07,,,17.98,0.62,0.82,3.7,10.41,3.7,1.36,1.4,5.18,1.93,6.71,5.14,2.3,,1.15,0.78,0.66,1.93,3.21,0.7,0.82,4.28,5.1,0.74,2.55,,0.66,,4.53,0.99,0.7,,4.94,1.07,1.32,6.17,1.48,3.54,1.89,1.03,,0.86,0.99,0.82,0.7,0.86,0.82,,,6.13,1.19,0.86,1.03,,1.03,1.36,1.07,1.89,23.12,6.21,0.58,0.62,2.88,1.23,7.12,,1.11,1.28,1.15,0.99,1.03,0.7,3.74,3.42,0.74,,4.73,0.95,1.07,,,1.93,3.66,2.63,1.36,0.58,5.92,1.19,,1.48,1.4,37.16,1.52,2.26,,,,0.62,1.89,1.36,1.89,0.91,,,1.32,0.62,0.58,0.66,2.14,1.44,0.99,1.48,1.07,3.21,3.7,5.6,0.78,1.69,1.65,2.35,0.62,2.1,,2.72,5.64,0.7,0.62,,0.91,,0.78,0.86,0.7,0.58,3.46,0.91,1.03,4.73,0.74,0.62,3.99,0.82,,2.02,3.66,1.69,2.76,2.39,4.080247,-1.32716,11.037037,0.0,,-2.080247,64.609656
US_IN_18163,2020-01-02,ChIJVZnHOE_UcYgRPAFx3I2TglY,Q505333,geoId/18163,US,United States of America,IN,Indiana,18163,Vanderburgh County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180954,87669,93285,21901,22406,26455,23434,20239,24384,22215,11890,8030,1804400,38.02,-87.58,611,75.386957,,,,,,,2.48,4.51,8.23,5.39,12.27,,2.22,1.13,7.43,5.13,0.87,2.33,4.3,1.13,7.5,0.95,4.44,2.0,0.87,3.82,,0.69,0.91,1.42,1.97,1.38,2.73,0.84,0.98,1.6,1.49,1.53,0.58,17.0,0.58,1.64,3.09,10.27,3.13,0.91,2.73,4.73,1.71,8.99,4.99,1.6,0.8,0.95,1.02,0.8,2.62,2.69,0.58,0.58,5.17,5.35,0.8,2.91,0.66,0.73,0.87,4.99,0.8,1.64,0.8,3.75,0.66,1.56,3.97,1.82,3.82,1.53,1.27,0.62,1.38,1.09,0.8,1.17,1.38,0.73,0.76,,8.55,1.68,0.73,0.73,0.55,1.38,2.11,0.98,2.04,25.41,7.28,0.76,0.51,3.64,1.38,6.62,,2.15,2.0,1.46,0.66,1.2,0.51,3.71,4.19,0.58,0.73,4.15,1.06,1.38,1.06,,2.66,3.9,2.91,2.08,0.51,6.37,0.58,1.09,2.11,1.56,41.03,1.42,2.48,0.55,0.51,0.69,0.95,2.33,1.09,3.02,1.09,0.73,0.91,1.6,0.73,,0.73,2.18,2.15,,1.2,0.73,2.98,4.59,6.04,0.76,1.93,1.68,2.48,1.17,2.48,,2.8,5.68,,1.13,0.76,0.76,1.35,0.69,0.95,0.98,1.09,4.73,0.55,1.78,6.3,0.76,0.51,2.98,0.62,0.66,1.2,4.04,2.11,3.2,2.15,7.166667,2.351852,10.790123,1.124857,,1.444444,67.336939
US_IN_18163,2020-01-03,ChIJVZnHOE_UcYgRPAFx3I2TglY,Q505333,geoId/18163,US,United States of America,IN,Indiana,18163,Vanderburgh County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180954,87669,93285,21901,22406,26455,23434,20239,24384,22215,11890,8030,1804400,38.02,-87.58,611,75.386957,,,,,,,2.62,5.92,8.03,3.56,10.68,,2.04,0.76,7.56,5.34,1.45,2.29,4.0,2.11,6.58,1.27,4.03,2.18,0.91,3.49,1.02,0.62,0.51,1.85,1.89,1.74,2.8,1.24,0.65,1.64,1.27,0.8,0.84,19.0,0.8,1.24,3.96,11.3,2.91,0.98,2.51,4.65,2.18,7.88,4.36,1.96,0.62,1.31,1.13,,2.91,2.76,0.55,0.76,5.12,4.65,0.69,3.09,,0.69,0.55,4.43,1.27,0.91,1.56,4.8,,1.2,5.41,1.89,3.67,1.6,1.16,,0.65,1.02,0.87,1.89,1.27,,0.62,,8.46,1.53,0.73,0.94,0.62,1.27,2.8,0.8,1.53,26.67,7.63,1.34,,3.74,1.16,7.41,,2.0,1.71,1.82,,1.13,0.51,3.96,4.54,0.51,,5.38,0.87,1.09,0.8,,2.22,3.16,2.58,1.42,0.51,6.25,,0.94,2.04,1.56,41.09,1.09,2.22,0.91,0.55,0.84,1.05,1.31,1.09,2.18,0.94,0.55,0.51,1.85,0.65,,0.73,1.96,2.0,0.69,1.16,1.16,3.27,4.14,5.45,,1.42,1.38,2.91,1.09,2.91,,3.09,5.67,,0.8,1.09,1.09,0.73,1.02,0.65,0.65,1.2,4.43,0.65,1.16,5.09,0.91,,2.87,0.62,,1.13,3.34,1.34,3.05,2.69,9.530864,6.135802,10.685185,11.43,,9.111111,97.259238
US_IN_18163,2020-01-04,ChIJVZnHOE_UcYgRPAFx3I2TglY,Q505333,geoId/18163,US,United States of America,IN,Indiana,18163,Vanderburgh County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180954,87669,93285,21901,22406,26455,23434,20239,24384,22215,11890,8030,1804400,38.02,-87.58,611,75.386957,,,,,,,2.45,5.35,8.65,5.51,10.34,,1.69,,6.23,5.27,1.29,1.61,3.02,0.72,6.92,1.17,3.26,2.13,1.21,2.86,0.6,,0.6,1.45,1.65,2.29,3.5,1.05,1.13,1.97,1.01,0.56,,15.73,0.84,1.29,3.3,9.65,3.3,1.25,2.57,4.38,2.09,7.16,4.99,1.89,0.68,0.96,0.96,0.76,2.09,3.1,0.64,,4.79,4.26,0.72,1.97,0.64,,1.01,3.5,,,1.01,4.58,0.64,1.53,4.99,1.73,2.53,1.57,1.29,1.05,0.84,0.96,0.93,1.05,1.21,,0.6,,5.91,,0.76,0.68,0.89,0.84,1.65,0.72,1.61,23.69,6.84,1.09,0.6,2.94,0.84,7.28,0.6,1.17,1.13,1.93,1.05,0.96,,3.78,4.02,,,4.58,,1.77,0.93,,2.81,3.14,2.53,1.73,0.6,5.43,0.89,0.6,1.09,1.33,41.07,1.77,2.81,0.64,,,0.76,1.89,0.8,1.93,1.65,0.64,0.8,0.84,,,,3.1,1.09,0.56,0.93,0.56,2.57,4.71,6.96,0.64,2.01,1.45,2.77,1.33,2.98,0.56,2.29,5.19,0.56,1.09,,0.89,,0.8,0.84,0.93,0.84,3.34,0.76,1.33,4.3,0.76,,2.77,0.56,0.68,1.21,3.54,1.53,3.42,2.61,3.814815,1.691358,7.734568,3.193143,,1.808642,86.856261
US_IN_18163,2020-01-05,ChIJVZnHOE_UcYgRPAFx3I2TglY,Q505333,geoId/18163,US,United States of America,IN,Indiana,18163,Vanderburgh County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180954,87669,93285,21901,22406,26455,23434,20239,24384,22215,11890,8030,1804400,38.02,-87.58,611,75.386957,,,,,,,2.49,5.56,8.82,4.74,9.44,,1.8,0.78,7.48,5.35,1.19,2.21,3.6,1.14,6.74,1.68,4.0,2.29,1.27,3.96,,0.86,,1.27,1.51,2.0,2.98,0.94,0.82,1.59,1.02,1.02,0.73,16.3,0.61,1.31,3.1,9.56,3.64,1.35,2.98,4.33,2.12,8.05,4.9,1.8,,1.06,0.9,0.69,1.92,2.53,,0.86,5.11,4.98,1.06,2.49,0.69,0.98,,3.39,1.39,0.86,1.19,4.94,,1.14,4.58,2.04,3.06,1.27,1.06,0.73,0.94,1.27,0.78,1.02,0.82,,0.69,0.86,7.8,1.02,0.94,0.69,,0.9,1.51,1.39,1.51,23.49,5.39,0.9,1.23,3.72,1.14,6.9,,0.94,1.31,1.92,0.94,1.02,0.57,3.72,3.8,,0.78,3.8,1.23,1.02,0.61,0.98,2.49,2.65,2.74,1.51,,4.9,0.57,0.65,1.27,0.94,40.89,0.57,1.92,,0.69,0.86,0.98,1.8,0.57,2.12,1.02,0.61,0.57,1.84,,,,2.37,1.68,0.9,0.86,0.69,2.41,4.29,6.66,,1.59,0.94,2.53,1.23,2.45,0.82,3.23,5.64,,0.57,0.65,0.94,1.27,0.57,1.02,0.98,1.1,3.84,0.78,1.88,4.78,1.06,0.82,2.78,1.14,,1.1,2.98,1.76,3.39,2.7,2.864198,-2.944444,11.679012,0.733778,,-1.296296,74.251376
US_IN_18163,2020-01-06,ChIJVZnHOE_UcYgRPAFx3I2TglY,Q505333,geoId/18163,US,United States of America,IN,Indiana,18163,Vanderburgh County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180954,87669,93285,21901,22406,26455,23434,20239,24384,22215,11890,8030,1804400,38.02,-87.58,611,75.386957,,,,,,,2.5,5.35,7.99,4.47,11.61,0.63,2.04,1.37,8.72,5.31,0.63,2.04,4.47,1.62,6.61,1.44,3.66,2.53,1.05,3.9,,0.67,,1.48,1.2,0.88,3.76,1.23,1.02,1.83,1.2,1.02,0.67,15.79,0.63,1.09,3.87,10.41,3.55,1.23,2.92,5.31,2.39,8.83,4.75,1.65,0.92,0.95,1.13,0.95,2.81,2.99,,0.95,5.7,4.92,0.95,2.67,0.67,1.02,0.7,4.04,1.13,1.2,1.3,4.19,1.05,1.83,5.35,2.46,3.2,1.34,1.02,0.53,1.41,1.02,0.77,1.69,1.55,0.53,0.74,,8.34,1.27,0.6,0.84,0.74,1.02,2.32,1.34,2.0,25.99,6.82,1.3,0.53,4.26,1.3,6.51,0.7,1.86,1.94,1.34,1.09,1.27,0.84,4.08,5.28,1.13,0.77,5.42,1.41,1.51,0.92,0.67,2.81,2.53,3.06,1.48,,6.75,0.67,1.27,2.11,1.76,41.82,2.36,2.29,0.49,0.7,,1.05,1.97,0.92,2.32,0.98,,0.95,2.04,0.67,0.74,0.6,2.6,1.86,0.56,0.84,,2.15,4.54,6.08,0.95,1.44,1.72,2.67,1.37,2.15,0.49,3.41,5.28,0.63,1.05,0.53,1.13,1.2,0.88,1.23,0.6,1.44,4.04,0.98,1.55,5.31,0.7,0.98,3.31,1.13,,1.44,3.45,1.3,4.33,1.94,4.012346,-2.808642,9.833333,0.197556,,-2.45679,62.931598
US_IN_18163,2020-01-07,ChIJVZnHOE_UcYgRPAFx3I2TglY,Q505333,geoId/18163,US,United States of America,IN,Indiana,18163,Vanderburgh County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180954,87669,93285,21901,22406,26455,23434,20239,24384,22215,11890,8030,1804400,38.02,-87.58,611,75.386957,,,,,,,2.29,4.78,7.99,3.71,10.81,0.5,2.88,1.36,7.76,5.24,0.73,1.69,4.84,1.29,6.37,1.56,4.68,1.73,1.39,2.98,0.76,0.63,0.66,1.39,1.66,1.33,3.02,0.63,0.63,1.62,1.62,1.29,,16.65,0.73,,4.21,9.38,3.32,0.9,3.18,6.27,2.12,9.09,5.47,1.89,0.63,1.33,1.06,0.76,2.39,2.55,0.53,,5.64,3.62,0.93,2.06,0.7,1.19,0.76,4.61,1.29,0.83,1.36,4.01,0.46,1.43,5.07,2.62,3.32,1.86,0.96,,0.7,1.43,0.46,1.43,1.29,0.63,0.56,,8.16,1.29,1.13,0.66,0.9,0.9,2.69,0.99,1.89,24.57,6.9,1.03,0.9,4.05,1.92,6.83,0.6,1.56,2.09,1.59,0.76,1.23,0.5,3.18,6.13,0.86,0.73,4.91,1.76,0.9,1.19,,2.72,2.25,2.32,1.26,0.6,6.47,,1.06,1.49,0.99,40.29,1.66,1.92,0.76,0.86,0.66,0.66,1.86,0.96,1.92,0.96,0.53,0.8,1.76,0.86,0.63,0.6,2.09,1.23,0.66,0.8,1.09,3.08,3.55,6.07,0.56,1.86,1.29,3.38,1.06,2.49,,3.05,5.7,0.66,0.93,0.6,1.23,0.93,0.7,1.09,0.86,0.8,4.94,0.8,1.33,5.07,0.86,0.7,2.75,0.5,0.56,1.49,3.81,0.96,3.35,2.52,2.740741,-3.308642,9.141975,0.03175,,-3.17284,65.430818
US_IN_18163,2020-01-08,ChIJVZnHOE_UcYgRPAFx3I2TglY,Q505333,geoId/18163,US,United States of America,IN,Indiana,18163,Vanderburgh County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180954,87669,93285,21901,22406,26455,23434,20239,24384,22215,11890,8030,1804400,38.02,-87.58,611,75.386957,,,,,,,2.24,4.78,7.38,3.99,11.24,0.46,2.47,0.99,7.61,5.08,1.05,2.08,5.44,1.42,5.5,1.25,4.88,2.44,1.38,3.3,0.69,0.79,0.69,1.52,1.42,2.27,2.97,0.99,1.25,1.48,1.19,0.79,0.99,16.61,0.79,0.92,3.62,9.13,3.0,1.15,2.64,5.54,1.98,8.67,4.25,1.55,0.63,0.92,1.38,0.69,2.7,2.6,,,4.91,3.92,0.82,2.21,0.69,0.79,0.56,4.58,1.52,1.28,0.99,3.62,0.66,1.32,4.25,2.31,2.83,1.45,1.61,0.66,0.96,0.92,0.79,1.98,1.42,0.49,0.49,,8.5,1.28,1.25,0.49,0.79,1.35,2.31,1.02,1.12,34.08,6.46,1.32,0.53,4.25,1.91,7.12,,1.81,1.81,1.55,0.79,1.12,0.99,3.26,5.01,0.82,1.05,4.88,1.52,1.05,0.46,0.96,3.2,2.47,2.27,1.71,,5.04,0.63,1.38,1.91,1.38,38.4,1.35,1.91,0.56,0.82,0.66,0.56,1.71,0.72,1.81,0.69,0.46,,1.88,0.82,,0.66,2.08,1.45,0.66,1.09,0.76,2.54,4.38,12.89,,1.61,1.15,2.57,0.76,3.4,,2.87,5.21,,0.99,1.22,1.15,0.96,0.56,1.28,0.46,1.28,3.86,0.72,1.45,4.12,0.99,,3.0,0.63,,1.42,3.72,1.61,3.06,2.21,3.049383,-1.537037,8.098765,0.0,,-5.802469,52.424575
US_IN_18163,2020-01-09,ChIJVZnHOE_UcYgRPAFx3I2TglY,Q505333,geoId/18163,US,United States of America,IN,Indiana,18163,Vanderburgh County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180954,87669,93285,21901,22406,26455,23434,20239,24384,22215,11890,8030,1804400,38.02,-87.58,611,75.386957,,,,,,,2.12,4.91,7.94,3.35,10.28,0.49,2.63,0.88,8.1,5.69,1.07,2.47,3.87,1.4,5.95,1.2,3.74,2.08,1.17,3.38,0.65,0.78,,1.76,1.27,1.3,2.31,0.72,1.46,1.3,0.85,0.49,0.59,15.32,0.49,0.78,3.77,8.65,3.22,0.81,1.98,6.21,2.34,9.4,4.85,1.59,0.78,1.17,0.55,0.85,3.06,2.47,0.59,0.59,5.3,4.16,0.78,1.98,0.78,0.46,,4.0,1.4,1.04,0.94,4.59,0.68,1.5,5.11,2.5,2.8,1.5,1.76,,0.68,1.2,0.78,1.85,1.33,0.49,0.46,,8.72,1.17,1.24,0.59,0.65,1.3,2.12,0.98,1.53,33.08,7.25,1.04,0.52,4.36,1.5,6.38,0.46,1.33,1.92,1.63,0.72,1.14,0.68,3.64,5.79,0.55,0.68,4.59,1.4,0.72,0.88,0.65,3.06,2.38,2.15,1.24,0.46,6.08,0.78,1.2,1.43,1.04,37.77,1.76,2.25,0.46,0.75,0.94,0.78,1.85,0.94,2.05,0.62,0.94,0.75,1.37,0.52,,0.94,2.34,0.91,0.78,0.75,1.01,3.25,4.0,11.81,,1.59,1.53,3.32,1.27,2.54,0.46,3.25,4.98,0.46,0.68,0.68,1.07,0.94,0.75,0.75,0.55,1.69,4.78,1.2,1.76,5.08,0.59,,2.57,1.14,0.75,1.2,3.32,1.56,2.93,2.57,6.41358,0.203704,13.660494,0.0,,-3.45679,49.854223
US_IN_18163,2020-01-10,ChIJVZnHOE_UcYgRPAFx3I2TglY,Q505333,geoId/18163,US,United States of America,IN,Indiana,18163,Vanderburgh County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180954,87669,93285,21901,22406,26455,23434,20239,24384,22215,11890,8030,1804400,38.02,-87.58,611,75.386957,,,,,,,1.89,4.25,5.97,3.9,10.22,,2.43,0.7,8.05,4.7,1.12,2.08,4.6,1.34,5.08,1.18,4.03,1.98,0.57,3.32,0.7,0.64,0.45,1.18,1.82,1.44,2.56,0.96,1.05,1.31,0.96,1.21,,13.99,0.61,0.93,3.45,7.54,2.75,1.09,1.89,4.7,1.79,9.52,4.38,0.8,0.64,1.09,0.45,0.77,2.78,2.36,,0.61,4.28,3.45,0.86,3.0,0.51,0.8,0.61,5.11,1.31,1.02,0.9,4.22,,1.6,5.43,1.79,3.67,1.69,1.21,0.57,0.9,0.99,0.83,1.37,1.02,,0.54,,7.44,0.83,1.41,0.73,0.51,1.28,1.41,1.12,1.63,23.96,6.01,1.31,0.64,3.48,1.6,5.78,0.54,0.96,1.28,1.95,0.96,0.9,0.61,2.88,4.25,0.57,0.51,5.02,1.31,0.83,0.83,0.61,2.2,2.4,2.2,1.12,,6.87,,0.61,1.37,0.99,34.95,1.63,1.82,0.7,0.45,0.64,0.45,1.44,0.8,1.44,0.54,,0.61,1.69,,0.73,0.83,1.56,1.25,0.61,0.64,0.57,2.56,4.03,6.55,,1.47,1.69,2.04,1.02,2.01,,2.46,5.14,0.45,0.83,0.57,1.05,0.99,,1.15,,1.12,4.5,1.66,1.28,5.02,1.02,0.57,2.11,0.73,0.64,1.31,2.97,1.34,3.0,1.37,12.796296,8.382716,15.41358,13.316857,,8.209877,74.737518
